Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,63,total execution time,730.10,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,63,garbage collection time,33.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,63,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,64,total execution time,712.80,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,64,garbage collection time,40.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,64,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,65,total execution time,776.47,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,65,garbage collection time,54.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,65,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,66,total execution time,707.68,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,66,garbage collection time,17.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,66,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,67,total execution time,747.31,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,67,garbage collection time,48.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,67,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,68,total execution time,766.53,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,68,garbage collection time,58.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,68,local build cache size,0.00,1
Local change - no cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,69,total execution time,749.16,1
