Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Pull everything - baseline cache w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,19,total execution time,9282.74,1
Pull everything - baseline cache w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,19,garbage collection time,126.00,1
Pull everything - baseline cache w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,19,local build cache size,25.26,1
Pull everything - baseline cache w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,20,total execution time,8465.84,1
Pull everything - baseline cache w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,20,garbage collection time,139.00,1
Pull everything - baseline cache w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,20,local build cache size,25.26,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,WARM_UP,1,total execution time,54034.27,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,WARM_UP,1,garbage collection time,587.00,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,WARM_UP,1,local build cache size,31.23,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,WARM_UP,2,total execution time,13865.15,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,WARM_UP,2,garbage collection time,126.00,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,WARM_UP,2,local build cache size,30.31,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,1,total execution time,13928.24,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,1,garbage collection time,133.00,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,1,local build cache size,30.91,1
Pull everything - cache NG w/ HTTP remote,Gradle 8.1-20230208143954+0000,:santa-tracker:assembleDebug,MEASURE,2,total execution time,13829.54,1
